,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
136,0,0,0,0,0.0,41,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,1,0,0,0,0,24,0,13890,4.0,2.0,0.0,0,-307,0,307,43,True,0,0.0,0.0,0.0,0.0,0.0
137,0,0,0,0,0.0,41,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,8,0,0,0,0,25,0,13625,2.0,0.0,0.0,0,-248,0,248,43,False,0,0.0,0.0,0.0,0.0,0.0
138,0,0,0,0,0.0,41,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,7,0,0,0,0,26,0,13459,0.0,1.0,0.0,0,-188,0,188,43,True,0,0.0,0.0,0.0,0.0,0.0
139,0,0,0,0,0.0,41,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,19,0,0,0,0,27,0,13299,1.0,1.0,0.0,0,-152,0,152,43,False,0,0.0,0.0,0.0,0.0,0.0
140,0,0,0,0,0.0,41,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,3,0,0,0,0,28,0,13176,0.0,3.0,0.0,0,-126,0,126,43,True,0,0.0,0.0,0.0,0.0,0.0
141,0,0,0,0,0.0,41,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,6,0,0,0,0,29,0,13058,2.0,0.0,0.0,0,-119,0,119,43,False,0,0.0,0.0,0.0,0.0,0.0
142,0,0,0,0,0.0,41,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,10,0,0,0,0,29,0,13058,2.0,1.0,0.0,0,-119,0,119,43,False,0,0.0,0.0,0.0,0.0,0.0
143,0,0,0,0,0.0,41,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,16,0,0,0,0,30,0,12989,0.0,2.0,0.0,0,-77,0,77,43,True,0,0.0,0.0,0.0,0.0,0.0
144,0,0,0,0,0.0,41,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,12929,0.0,3.0,0.0,0,-60,0,60,43,True,0,0.0,0.0,0.0,0.0,0.0
145,0,0,0,0,0.0,41,313,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,4,0,0,0,0,32,0,12859,1.0,1.0,0.0,0,-65,0,65,43,False,0,0.0,0.0,0.0,0.0,0.0
146,0,0,0,0,0.0,41,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,9,0,0,0,0,33,0,12826,0.0,1.0,0.0,0,-37,0,37,43,True,0,0.0,0.0,0.0,0.0,0.0
147,0,0,0,0,0.0,41,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,14,0,0,0,0,34,0,12774,0.0,1.0,0.0,0,-48,0,48,43,False,0,0.0,0.0,0.0,0.0,0.0
148,0,0,0,0,0.0,41,350,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,20,0,0,0,0,35,0,12725,0.0,1.0,0.0,0,-55,0,55,43,False,0,0.0,0.0,0.0,0.0,0.0
149,0,0,0,0,0.0,41,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,18,0,0,0,0,36,0,12695,1.0,2.0,0.0,0,-30,0,30,43,True,0,0.0,0.0,0.0,0.0,0.0
150,0,0,0,0,0.0,41,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,12,0,0,0,0,37,0,12662,1.0,1.0,0.0,0,-27,0,27,43,False,0,0.0,0.0,0.0,0.0,0.0
151,0,0,0,0,0.0,41,372,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,5,0,0,0,0,38,0,12637,1.0,2.0,0.0,0,-30,0,30,43,True,0,0.0,0.0,0.0,0.0,0.0
152,0,0,9,0,10.8,52,4,4,0,2.6,12.8,2023-08-12T14:00:00Z,90,5,0,0,0,0,1,0,112853,1.0,4.0,2.0,2,0,0,0,45,False,0,0.01,0.02,0.01,4.1,1.0
153,0,0,11,0,23.1,52,26,3,0,3.5,12.2,2023-08-25T19:00:00Z,90,7,0,0,0,0,3,0,109146,0.0,3.0,0.0,1,-13424,4746,18170,45,False,1,0.02,0.02,0.0,2.09,1.0
154,0,0,17,0,27.2,52,38,2,0,4.2,15.0,2023-09-01T19:00:00Z,90,19,0,0,0,0,4,0,97418,2.0,1.0,0.0,1,-12497,3352,15849,45,True,1,0.22,0.22,0.0,1.06,1.0
155,0,0,19,0,0.7,52,44,1,0,2.4,23.2,2023-09-16T14:00:00Z,90,10,0,0,0,0,5,0,103354,0.0,1.0,0.0,2,2737,16770,14033,44,False,0,0.0,0.0,0.0,0.98,1.0
156,0,0,14,0,3.8,52,58,1,0,2.1,13.2,2023-09-23T14:00:00Z,90,20,0,0,0,0,6,0,107419,1.0,1.0,4.0,2,3783,12829,9046,44,True,0,0.05,0.13,0.08,0.59,1.0
157,0,0,14,0,14.2,52,63,1,0,3.4,15.4,2023-09-30T14:00:00Z,90,9,0,0,0,0,7,0,120281,2.0,1.0,4.0,2,10638,21298,10660,44,False,0,0.02,0.06,0.04,2.9,1.0
158,0,0,8,0,3.0,52,15,2,0,1.4,11.0,2023-10-03T18:30:00Z,90,6,0,0,0,0,7,0,120281,2.0,1.0,0.0,1,10638,21298,10660,44,True,1,0.03,0.03,0.0,1.04,1.0
159,0,0,4,0,12.3,52,77,1,0,2.8,12.2,2023-10-07T11:30:00Z,90,18,0,0,0,0,8,0,124520,1.0,0.0,3.0,2,4939,25596,20657,44,True,0,0.1,0.13,0.03,1.99,1.0
160,0,0,12,0,3.6,52,88,2,0,1.0,5.4,2023-10-21T14:00:00Z,90,16,0,0,0,0,9,0,127787,2.0,2.0,1.0,2,2806,13761,10955,44,False,0,0.02,0.04,0.02,2.97,1.0
161,0,0,6,0,1.1,52,92,3,0,0.3,1.4,2023-10-29T14:00:00Z,75,2,0,0,0,0,10,0,137792,1.0,3.0,0.0,2,9658,23099,13441,44,False,0,0.01,0.01,0.0,1.97,1.0
162,0,0,4,0,0.4,52,105,1,0,0.3,2.2,2023-11-05T16:30:00Z,90,11,0,0,0,0,11,0,153699,1.0,1.0,0.0,1,14828,23251,8423,44,True,1,0.0,0.0,0.0,3.04,1.0
163,0,0,5,0,1.0,52,118,1,0,0.5,3.8,2023-11-11T15:00:00Z,85,14,0,0,0,0,12,0,148235,0.0,1.0,0.0,2,-4479,6904,11383,44,False,0,0.0,0.0,0.0,2.01,1.0
164,0,0,0,0,0.0,52,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,149482,1.0,2.0,0.0,0,477,10945,10468,44,True,0,0.0,0.0,0.0,0.0,0.0
165,0,0,0,0,0.0,52,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,134913,1.0,3.0,0.0,0,-14257,1484,15741,44,False,0,0.0,0.0,0.0,0.0,0.0
166,0,0,0,0,0.0,52,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,126032,4.0,3.0,0.0,0,-9132,522,9654,44,True,0,0.0,0.0,0.0,0.0,0.0
167,0,0,8,0,1.6,52,156,2,0,2.0,18.6,2023-12-10T14:00:00Z,71,13,0,0,0,0,16,0,115091,2.0,1.0,0.0,1,-10822,303,11125,44,True,1,0.01,0.01,0.0,1.52,1.0
168,0,0,0,0,0.0,52,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,92153,0.0,1.0,0.0,0,-7956,391,8347,44,True,0,0.0,0.0,0.0,0.0,0.0
169,0,0,0,0,0.0,52,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,90162,3.0,2.0,0.0,0,-3124,772,3896,44,False,0,0.0,0.0,0.0,0.0,0.0
170,0,0,0,0,0.0,419,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,645833,,,0.0,0,-147591,1217,148808,42,False,0,0.00,0.00,0.00,0.00,0.0
171,0,0,0,0,0.0,419,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,792308,3.0,1.0,0.0,0,-77865,7219,85084,42,True,0,0.00,0.00,0.00,0.00,0.0
172,0,0,7,0,0.6,419,175,1,0,1.0,9.4,2023-12-23T15:00:00Z,36,12,0,0,0,0,18,0,873933,0.0,1.0,0.0,1,27232,41459,14227,42,False,0,0.00,0.00,0.00,1.33,1.0
173,0,0,27,1,3.1,419,168,0,0,1.9,16.0,2023-12-16T15:00:00Z,90,10,0,0,0,0,17,0,846590,0.0,3.0,0.0,6,13724,42407,28683,42,True,0,0.02,0.02,0.00,0.29,1.0
174,0,0,7,0,0.8,419,159,4,0,2.1,14.6,2023-12-10T16:30:00Z,90,18,0,0,0,0,16,0,828200,1.0,4.0,6.0,-1,-20496,27203,47699,42,False,1,0.01,0.01,0.00,3.88,1.0
175,0,0,13,0,0.9,419,144,2,0,2.6,24.8,2023-12-07T19:30:00Z,89,9,0,0,0,0,15,0,853673,0.0,3.0,0.0,1,122841,131435,8594,42,False,0,0.01,0.01,0.00,2.91,1.0
176,0,0,24,1,1.8,419,138,0,0,2.1,7.8,2023-12-02T20:00:00Z,90,14,0,0,0,0,14,0,729044,0.0,1.0,11.0,6,89495,100863,11368,41,True,0,0.02,0.24,0.22,0.36,1.0
177,0,0,21,0,10.8,419,127,1,1,7.4,36.6,2023-11-25T15:00:00Z,85,7,0,0,0,0,13,0,634018,1.0,4.0,27.0,7,28101,52989,24888,41,True,1,0.01,0.36,0.35,0.58,1.0
178,0,0,9,0,1.0,419,113,2,0,2.4,21.2,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,0,612335,0.0,2.0,2.0,0,234691,242405,7714,41,False,1,0.01,0.01,0.00,2.49,1.0
179,0,3,24,1,0.8,419,107,0,0,3.2,27.6,2023-11-04T17:30:00Z,90,1,0,0,0,0,11,0,368609,0.0,1.0,4.0,9,18198,34604,16406,40,True,0,0.00,0.09,0.09,0.56,1.0
180,0,0,12,0,0.8,419,100,2,0,1.9,16.2,2023-10-28T16:30:00Z,90,20,0,0,0,0,10,0,355710,2.0,2.0,2.0,0,155575,174241,18666,40,False,1,0.00,0.00,0.00,0.98,1.0
181,0,0,23,1,1.9,419,87,0,0,3.2,27.6,2023-10-21T14:00:00Z,90,8,0,0,0,0,9,0,194892,0.0,4.0,2.0,6,58185,70554,12369,39,True,0,0.01,0.01,0.00,1.21,1.0
182,0,0,10,0,0.8,419,79,2,0,1.8,15.0,2023-10-08T13:00:00Z,90,19,0,0,0,0,8,0,138914,2.0,2.0,2.0,1,85165,114091,28926,39,False,0,0.01,0.01,0.00,1.22,1.0
183,0,0,24,1,11.6,419,66,0,0,3.0,7.6,2023-09-30T14:00:00Z,90,6,0,0,0,0,7,0,43394,0.0,2.0,11.0,6,3698,6842,3144,39,True,0,0.02,0.10,0.08,0.65,1.0
184,0,0,0,0,0.0,419,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,37749,8.0,0.0,0.0,0,-536,1576,2112,39,False,0,0.00,0.00,0.00,0.00,0.0
185,0,0,0,0,0.0,419,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,37857,0.0,1.0,0.0,0,-141,2130,2271,40,True,0,0.00,0.00,0.00,0.00,0.0
186,0,0,2,0,0.0,419,33,0,0,0.2,1.6,2023-09-02T16:30:00Z,16,5,0,0,0,0,4,0,36288,1.0,3.0,0.0,1,-2297,868,3165,40,False,0,0.00,0.00,0.00,0.10,0.0
187,0,0,0,0,0.0,419,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,37721,2.0,1.0,0.0,0,-2548,1308,3856,40,True,0,0.00,0.00,0.00,0.00,0.0
188,0,0,0,0,0.0,419,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,38919,0.0,1.0,0.0,0,-2799,1620,4419,40,False,0,0.00,0.00,0.00,0.00,0.0
