,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
10,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,1533,0,1.0,1.0,0.0,0,-13,64,77,45,False,0
11,0,0,3,0,0.0,629,0.0,0.0,0.0,0.01,117,0,0,0.1,1.0,2023-11-12T14:00:00Z,1,4,0,0,0,0,12,0,1573,0,0.0,3.0,0.0,1,7,72,65,44,True,0
12,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,13,0,0,0,0,13,0,1642,0,1.0,1.0,0.0,0,19,87,68,44,False,0
13,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,10,0,0,0,0,14,0,1661,0,3.0,4.0,0.0,0,-3,57,60,44,True,0
14,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,1666,0,2.0,0.0,0.0,0,-5,37,42,44,False,0
15,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,8,0,0,0,0,16,0,1672,0,2.0,1.0,0.0,0,-10,44,54,44,False,0
16,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,1664,0,0.0,0.0,0.0,0,-29,33,62,44,True,0
17,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,1,0,0,0,0,18,0,1647,0,1.0,1.0,0.0,0,-23,22,45,44,True,0
18,0,0,0,0,0.0,629,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,6,0,0,0,0,19,0,1663,0,2.0,0.0,0.0,0,-1,19,20,44,False,0
19,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,1887,0,,,0.0,0,-12,0,12,49,False,0
20,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,1899,0,3.0,1.0,0.0,0,-8,0,8,49,True,0
21,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,1907,0,0.0,1.0,0.0,0,-14,0,14,49,False,0
22,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,1921,0,0.0,3.0,0.0,0,-16,0,16,49,True,0
23,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,1935,0,1.0,4.0,0.0,0,-19,0,19,49,False,0
24,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,1956,0,0.0,3.0,0.0,0,-11,0,11,49,False,0
25,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,1966,0,0.0,1.0,0.0,0,-23,0,23,49,True,0
26,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,1989,0,1.0,4.0,0.0,0,-36,0,36,49,True,0
27,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,2025,0,0.0,2.0,0.0,0,-33,0,33,49,False,0
28,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,2058,0,0.0,1.0,0.0,0,-43,0,43,49,True,0
29,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,2101,0,2.0,2.0,0.0,0,-43,0,43,49,False,0
30,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,2141,0,0.0,4.0,0.0,0,-88,0,88,49,True,0
31,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,2228,0,2.0,2.0,0.0,0,-108,0,108,49,False,0
32,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,2334,0,0.0,2.0,0.0,0,-188,0,188,49,True,0
33,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,2521,0,8.0,0.0,0.0,0,-256,0,256,49,False,0
34,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,2760,0,0.0,1.0,0.0,0,-775,0,775,49,True,0
35,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,3511,0,1.0,3.0,0.0,0,-919,41,960,49,False,0
36,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,4365,0,2.0,1.0,0.0,0,-598,93,691,49,True,0
37,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,4721,0,0.0,1.0,0.0,0,-710,151,861,50,False,0
