,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
19,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,15,0,0,0,0,20,0,4867,0,0,1,0.0,0,-79,90,169,44,False,0
20,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,18,0,0,0,0,21,0,4771,0,1,0,0.0,0,-114,32,146,44,True,0
21,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,6,0,0,0,0,22,0,4722,0,0,0,0.0,0,-72,86,158,44,False,0
22,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,16,0,0,0,0,23,0,4689,0,0,2,0.0,0,-56,52,108,44,True,0
23,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,5,0,0,0,0,24,0,4697,0,1,0,0.0,0,-13,54,67,44,False,0
24,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,20,0,0,0,0,25,0,4693,0,1,1,0.0,0,-35,60,95,44,True,0
25,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2023-03-06T20:00:00Z,0,4,0,0,0,0,26,0,4626,0,2,3,0.0,0,-65,30,95,44,False,0
26,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,1,0,0,0,0,27,0,4595,0,3,0,0.0,0,-51,27,78,44,True,0
27,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,3,0,0,0,0,29,0,4610,0,1,2,0.0,0,7,74,67,44,False,0
28,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,19,0,0,0,0,30,0,4615,0,1,0,0.0,0,-8,58,66,43,True,0
29,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,0,0,0,0,31,0,4670,0,3,1,0.0,0,41,105,64,43,False,0
30,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,11,0,0,0,0,32,0,4694,0,1,2,0.0,0,-14,83,97,43,True,0
31,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,2,0,0,0,0,33,0,4697,0,0,1,0.0,0,19,60,41,43,False,0
32,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,4729,0,2,1,0.0,0,13,104,91,43,True,0
33,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,12,0,0,0,0,34,0,4729,0,0,1,0.0,0,13,104,91,43,False,0
34,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2023-05-08T14:00:00Z,0,10,0,0,0,0,35,0,4759,0,3,5,0.0,0,21,91,70,43,True,0
35,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,17,0,0,0,0,36,0,4774,0,2,0,0.0,0,6,70,64,43,False,0
36,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,7,0,0,0,0,37,0,4889,0,2,2,0.0,0,92,150,58,43,True,0
37,0,0,0,0,0.0,546,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,14,0,0,0,0,38,0,4829,0,1,2,0.0,0,-54,43,97,43,False,0
38,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,0,0,2,2,0.0,0,0,0,0,45,False,0
39,0,0,2,0,0.7,683,0.01,0.29,0.28,2.26,39,5,0,2.1,3.2,2023-09-02T14:00:00Z,74,13,0,0,0,0,4,0,214,0,1,5,17.0,2,99,112,13,45,False,0
40,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,2557,0,0,1,0.0,0,1602,1952,350,45,True,0
41,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,2485,0,0,0,0.0,0,-19,345,364,45,False,0
42,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,7,0,0,0,0,7,0,2490,0,2,0,0.0,0,-54,321,375,45,True,0
43,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,2539,0,1,3,0.0,0,-29,339,368,45,True,0
44,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,18,0,0,0,0,9,0,2511,0,0,2,0.0,0,-69,194,263,45,False,0
45,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,2540,0,1,1,0.0,0,0,255,255,45,False,0
46,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,2651,0,1,0,0.0,0,62,265,203,45,True,0
47,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,2529,0,1,3,0.0,0,-135,118,253,45,False,0
48,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,2525,0,2,3,0.0,0,-40,136,176,45,True,0
49,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,2523,0,3,4,0.0,0,-35,113,148,45,False,0
50,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,2542,0,0,5,0.0,0,10,116,106,45,True,0
51,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,2522,0,0,5,0.0,0,-49,85,134,45,True,0
52,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,2445,0,0,3,0.0,0,-98,111,209,45,False,0
53,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,2369,0,2,0,0.0,0,-85,48,133,45,True,0
54,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,2371,0,0,3,0.0,0,-27,68,95,45,False,0
55,0,0,5,0,3.3,377,0.04,0.09,0.05,0.74,197,2,0,1.6,6.4,2023-12-30T17:30:00Z,90,16,0,0,0,0,20,0,354548,1,1,2,6.0,0,7116,22518,15402,51,False,1
56,0,0,22,0,6.6,377,0.04,0.10,0.06,1.68,188,2,0,3.8,26.0,2023-12-26T20:00:00Z,90,2,0,0,0,0,19,0,344261,1,2,3,5.0,1,-19571,4793,24364,51,True,0
57,0,0,0,0,0.0,377,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,354608,0,0,2,0.0,0,-91188,3747,94935,51,False,0
58,0,0,20,1,10.5,377,0.01,0.01,0.00,2.35,166,0,0,3.2,21.6,2023-12-17T16:30:00Z,90,11,0,0,0,1,17,0,448125,1,0,0,0.0,3,-51760,10460,62220,51,False,0
59,0,0,15,0,17.6,377,0.08,0.24,0.16,1.48,157,3,0,4.4,12.0,2023-12-09T15:00:00Z,90,3,0,0,0,0,16,0,508539,1,3,0,14.0,1,57246,71769,14523,50,True,0
60,0,0,14,0,36.4,377,0.08,0.08,0.00,1.40,150,1,0,5.2,13.2,2023-12-06T20:15:00Z,90,7,0,0,0,0,15,0,442468,1,1,2,2.0,1,-1340,23147,24487,50,True,1
61,0,0,11,0,1.2,377,0.01,0.01,0.00,2.65,138,1,0,1.6,14.8,2023-12-02T20:00:00Z,90,15,0,0,0,0,14,0,443652,1,0,1,0.0,2,43893,67175,23282,50,False,0
62,1,3,38,1,39.5,377,0.05,0.05,0.00,2.73,123,0,0,8.6,44.6,2023-11-26T16:30:00Z,90,9,0,0,0,0,13,0,403943,1,3,0,2.0,12,38326,57661,19335,50,False,0
63,0,0,25,1,18.3,377,0.04,0.05,0.01,0.42,118,0,0,3.1,12.0,2023-11-11T15:00:00Z,90,12,0,0,0,0,12,0,359502,1,0,1,1.0,6,97970,109066,11096,50,True,0
64,0,1,26,1,29.7,377,0.19,0.29,0.10,1.01,104,0,0,5.5,20.2,2023-11-04T12:30:00Z,90,10,0,0,0,0,11,0,248917,1,1,0,5.0,6,24225,41510,17285,49,False,1
65,0,0,13,0,6.6,377,0.02,0.02,0.00,3.94,98,3,0,2.0,13.0,2023-10-29T15:30:00Z,90,13,0,0,0,0,10,0,220614,1,3,0,0.0,1,7709,31137,23428,49,True,0
66,0,3,30,0,10.7,377,0.02,0.05,0.03,1.38,89,1,1,6.2,44.4,2023-10-21T19:00:00Z,90,17,0,0,0,0,9,0,213031,1,2,1,7.0,11,27391,40070,12679,49,False,0
67,0,0,19,0,62.9,377,0.35,0.54,0.19,0.95,78,1,0,11.7,25.0,2023-10-07T14:00:00Z,90,4,0,0,0,0,8,0,181470,1,1,2,29.0,2,-129,22859,22988,49,True,0
68,0,0,16,0,32.1,377,0.17,0.21,0.04,0.81,65,1,0,6.1,19.4,2023-09-30T14:00:00Z,90,8,0,0,0,0,7,0,182774,1,1,0,9.0,2,48657,59172,10515,49,True,0
69,0,1,29,1,29.8,377,0.09,0.09,0.00,1.12,54,0,0,4.9,16.8,2023-09-23T19:00:00Z,90,6,0,0,0,0,6,0,127607,1,1,0,2.0,6,7704,18288,10584,49,False,1
70,0,0,17,0,11.9,377,0.04,0.04,0.00,1.89,45,3,0,3.4,20.4,2023-09-16T14:00:00Z,90,5,0,0,0,0,5,0,117065,1,3,1,2.0,1,-4967,7933,12900,49,True,0
71,0,0,12,0,0.9,377,0.05,0.08,0.03,2.27,31,3,0,2.4,16.4,2023-09-03T15:30:00Z,90,1,0,0,0,0,4,0,117216,1,1,3,7.0,1,-13518,4646,18164,49,False,0
72,0,0,15,0,7.0,377,0.05,0.05,0.00,1.24,28,2,0,2.2,15.2,2023-08-26T14:00:00Z,90,16,0,0,0,0,3,0,127889,1,2,3,0.0,1,-22431,6300,28731,49,True,0
73,0,0,4,0,2.2,377,0.01,0.01,0.00,0.55,18,1,0,1.1,6.6,2023-08-19T16:30:00Z,24,18,0,0,0,0,2,0,146811,0,0,2,2.0,1,-32377,4362,36739,50,False,0
