,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
10,10,10,1,3,23,0,10.9,602,0.25,0.34,0.09,3.04,105,1,0,7.3,41.4,2023-11-05T16:30:00Z,90,11,0,0,0,0,11,0,601640,1,1,1,21.0,8,-30271,5847,36118,40,True,0,2
11,11,11,0,0,4,0,26.5,602,0.15,0.15,0.0,2.01,118,1,0,4.3,12.0,2023-11-11T15:00:00Z,86,14,0,0,0,0,12,0,606751,1,0,1,4.0,1,3107,20066,16959,40,False,1,2
12,12,12,0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,580092,0,1,2,0.0,0,-23945,16906,40851,40,True,0,2
13,13,13,0,0,11,0,0.7,602,0.0,0.0,0.0,3.47,133,3,0,1.7,16.6,2023-12-02T15:00:00Z,90,4,0,0,0,0,14,0,559005,1,1,3,0.0,1,-24485,5848,30333,40,False,0,2
14,14,14,0,0,9,0,1.3,602,0.0,0.0,0.0,2.44,146,4,0,1.8,16.8,2023-12-05T20:15:00Z,90,1,0,0,0,0,15,0,557243,1,4,3,0.0,0,-3089,8893,11982,40,True,0,2
15,15,15,0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,525742,0,2,1,0.0,0,-29961,1642,31603,40,True,0,2
16,16,16,0,0,7,0,11.3,602,0.01,0.01,0.0,0.94,175,0,0,2.3,9.8,2023-12-23T15:00:00Z,45,15,0,0,0,0,18,0,492192,1,0,1,2.0,1,-15599,2806,18405,40,True,0,2
17,17,17,0,0,0,0,0.0,602,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,488926,0,3,2,0.0,0,-7008,4284,11292,40,False,0,2
18,18,18,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,14,0,0,0,0,20,0,370,0,1,2,0.0,0,-1,0,1,45,True,0,2
19,19,19,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,371,0,3,1,0.0,0,0,0,0,45,False,0,2
20,20,20,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,371,0,3,2,0.0,0,-1,0,1,45,True,0,2
21,21,21,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,372,0,2,0,0.0,0,-3,0,3,45,True,0,2
22,22,22,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,375,0,1,1,0.0,0,0,0,0,45,False,0,2
23,23,23,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,375,0,0,5,0.0,0,-2,0,2,45,False,0,2
24,24,24,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,377,0,1,0,0.0,0,-4,0,4,45,True,0,2
25,25,25,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,381,0,3,2,0.0,0,-6,0,6,45,True,0,2
26,26,26,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,387,0,2,3,0.0,0,-5,0,5,45,False,0,2
27,27,27,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,392,0,0,2,0.0,0,-2,0,2,45,True,0,2
28,28,28,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,394,0,0,3,0.0,0,-4,0,4,45,False,0,2
29,29,29,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,398,0,2,2,0.0,0,-7,0,7,45,True,0,2
30,30,30,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,404,0,0,0,0.0,0,-13,0,13,45,False,0,2
31,31,31,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,417,0,1,1,0.0,0,-6,0,6,45,True,0,2
32,32,32,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,424,0,0,2,0.0,0,-20,0,20,45,False,0,2
33,33,33,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,443,0,1,1,0.0,0,-33,0,33,45,True,0,2
34,34,34,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,474,0,1,0,0.0,0,-59,0,59,45,False,0,2
35,35,35,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,529,0,2,3,0.0,0,-97,0,97,45,False,0,2
36,36,36,0,0,0,0,0.0,452,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,614,0,1,2,0.0,0,-230,0,230,45,True,0,2
