,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
22,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,3,0,0,0,0,29,0,28075,0,1,2,0.0,0,-8463,493,8956,55,False,0
23,0,0,17,0,61.8,614,0.07,0.1,0.03,0.35,293,1,0,9.1,13.8,2023-04-08T14:00:00Z,84,19,0,0,0,0,30,0,29491,1,1,0,15.0,2,885,3193,2308,55,True,0
24,1,0,23,0,39.3,614,0.25,0.5,0.25,1.25,303,1,0,8.9,23.6,2023-04-15T14:00:00Z,78,8,0,0,0,0,31,0,31434,1,3,1,26.0,5,1726,3983,2257,55,False,0
25,1,0,12,0,2.5,614,0.02,0.2,0.18,0.85,316,1,0,3.0,7.8,2023-04-22T11:30:00Z,90,11,0,0,0,0,32,0,51897,1,1,2,20.0,5,12758,14651,1893,55,True,0
26,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,2,0,0,0,0,33,0,41422,0,0,1,0.0,0,-3063,2670,5733,55,False,0
27,0,0,0,0,0.0,614,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,13,0,0,0,0,34,0,31333,0,2,1,0.0,0,-9663,228,9891,55,True,0
28,0,0,10,0,24.5,614,0.04,0.1,0.06,1.64,276,1,0,4.2,6.2,2023-05-03T19:00:00Z,79,12,0,0,0,0,34,0,31333,1,0,1,11.0,2,-9663,228,9891,55,False,0
29,0,3,53,0,41.2,614,0.26,0.38,0.12,2.67,343,2,2,13.3,74.2,2023-05-08T14:00:00Z,81,10,0,0,0,0,35,0,30416,1,3,5,18.0,15,-1513,1772,3285,55,True,0
30,0,0,14,1,42.3,614,0.35,0.56,0.21,0.17,360,0,0,6.9,9.4,2023-05-13T14:00:00Z,77,17,0,0,0,0,36,0,51612,1,2,0,17.0,3,19976,21854,1878,55,False,0
31,1,1,27,0,59.1,614,0.24,0.31,0.07,1.62,363,2,0,11.7,34.0,2023-05-20T14:00:00Z,90,7,0,0,0,0,37,0,54155,1,2,2,24.0,6,3244,10654,7410,55,True,0
32,1,0,25,0,0.0,614,0.41,0.41,0.0,2.71,379,2,0,0.0,0.0,2023-05-28T15:30:00Z,90,14,0,0,0,0,38,0,51333,1,1,2,0.0,5,-3019,5240,8259,55,False,0
33,0,0,0,0,13.2,591,0.04,0.04,0.0,2.13,5,0,0,1.6,3.0,2023-08-12T14:00:00Z,45,9,0,0,0,0,1,0,53487,1,1,0,0.0,0,0,0,0,55,False,1
34,0,0,1,0,0.7,591,0.0,0.07,0.07,1.87,13,1,0,0.1,0.0,2023-08-19T14:00:00Z,22,4,0,0,0,0,2,0,49171,0,3,0,1.0,1,-8781,1870,10651,55,True,0
35,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,1,0,0,0,0,3,0,36074,0,2,2,0.0,0,-13849,657,14506,54,False,0
36,0,0,2,0,0.5,591,0.01,0.01,0.0,0.19,39,1,0,0.0,0.0,2023-09-02T14:00:00Z,17,13,0,0,0,0,4,0,25639,0,1,5,0.0,1,-10641,70,10711,53,False,0
37,1,0,22,1,38.5,591,0.1,0.18,0.08,1.0,44,0,0,6.5,15.6,2023-09-16T14:00:00Z,90,12,0,0,0,0,5,0,24528,1,0,1,11.0,6,-2047,1579,3626,53,True,0
38,0,0,15,1,4.7,591,0.04,0.18,0.14,0.3,56,0,0,4.1,12.0,2023-09-23T14:00:00Z,90,8,0,0,0,0,6,0,26394,1,0,0,24.0,3,1301,3014,1713,53,False,0
39,0,0,9,0,23.6,591,0.1,0.11,0.01,1.73,64,2,0,4.3,8.4,2023-10-02T19:00:00Z,90,7,0,0,0,0,7,0,26223,1,2,0,11.0,2,-468,2529,2997,53,True,0
40,0,3,28,0,41.3,591,0.21,0.84,0.63,0.57,76,1,1,15.2,50.8,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,0,34516,1,1,3,60.0,10,6594,9789,3195,53,True,0
41,0,0,10,0,43.4,591,0.15,0.15,0.0,1.51,90,2,0,5.9,11.6,2023-10-23T19:00:00Z,90,18,0,0,0,0,9,0,38952,1,0,2,4.0,2,4379,10588,6209,53,False,0
42,0,0,8,0,12.3,591,0.07,0.11,0.04,0.9,94,1,0,3.0,6.6,2023-10-29T14:00:00Z,85,5,0,0,0,0,10,0,37767,1,1,1,11.0,2,-1264,3764,5028,53,False,0
43,0,0,10,1,16.0,591,0.15,0.42,0.27,0.33,104,0,0,4.1,0.4,2023-11-04T12:30:00Z,75,14,0,0,0,0,11,0,40529,1,1,0,25.0,3,2172,6429,4257,53,True,0
44,0,0,5,0,12.8,591,0.0,0.21,0.21,2.12,112,3,0,3.2,3.8,2023-11-12T14:00:00Z,81,2,0,0,0,0,12,0,37806,1,1,3,15.0,2,-2776,2506,5282,53,False,0
45,0,3,53,0,30.6,591,0.13,1.71,1.58,1.39,124,2,2,14.2,71.6,2023-11-27T20:00:00Z,90,20,0,0,0,0,13,0,38601,1,2,3,40.0,15,254,3466,3212,53,True,0
46,0,0,3,0,11.4,591,0.03,0.03,0.0,1.27,136,2,0,1.7,3.8,2023-12-03T14:00:00Z,28,11,0,0,0,0,14,0,44748,0,3,4,2.0,1,5423,8122,2699,53,False,0
47,1,0,24,1,31.4,591,0.39,0.39,0.0,0.1,145,0,0,5.3,19.6,2023-12-06T19:30:00Z,62,16,0,0,0,0,15,0,72748,1,0,5,2.0,6,26347,29438,3091,53,True,0
48,0,0,24,0,18.0,591,0.04,0.53,0.49,0.46,155,0,1,9.9,45.2,2023-12-10T14:00:00Z,45,19,0,0,0,0,16,0,85890,1,0,5,36.0,6,12916,18914,5998,53,True,0
49,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,110968,0,0,3,0.0,0,24291,36048,11757,53,False,0
50,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,133521,0,2,0,0.0,0,18808,31403,12595,53,True,0
51,0,0,0,0,0.0,591,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,94969,0,0,3,0.0,0,-33906,2470,36376,53,False,0
52,0,0,7,0,12.5,371,0.11,0.18,0.07,0.37,197,2,0,4.3,7.4,2023-12-30T17:30:00Z,36,16,0,0,0,0,20,0,2036,0,1,2,23.0,1,-30,29,59,44,False,0
53,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,0,2,0,0,0,0,19,0,2068,0,2,3,0.0,0,8,34,26,44,True,0
54,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,2044,0,0,2,0.0,0,-44,23,67,44,False,0
55,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,2095,0,0,0,0.0,0,-23,51,74,44,False,0
56,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,2117,0,3,0,0.0,0,-7,39,46,44,True,0
57,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,2124,0,1,2,0.0,0,-31,17,48,44,True,0
58,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,2150,0,0,1,0.0,0,-52,22,74,44,False,0
59,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,2194,0,3,0,0.0,0,-24,63,87,44,False,0
60,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,2218,0,0,1,0.0,0,-67,55,122,44,True,0
61,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,2275,0,1,0,0.0,0,-16,91,107,44,False,0
62,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,2284,0,3,0,0.0,0,-21,94,115,44,True,0
63,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,2292,0,2,1,0.0,0,-67,75,142,44,False,0
64,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,2350,0,1,2,0.0,0,-90,62,152,44,True,0
65,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,2429,0,1,0,0.0,0,-143,54,197,44,True,0
66,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,2566,0,1,0,0.0,0,-143,40,183,44,False,0
67,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,2694,0,3,1,0.0,0,-224,86,310,44,True,0
68,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,2873,0,1,3,0.0,0,-338,35,373,44,False,0
69,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,3190,0,2,3,0.0,0,-578,51,629,45,True,0
70,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,3677,0,0,2,0.0,0,-940,83,1023,45,False,0
