,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
10,10,10,0,0,6,0,0.1,639,0.0,0.0,0.0,1.11,110,1,0,0.5,4.6,2023-11-06T20:00:00Z,45,7,0,0,0,0,11,0,649071,1,4,1,0.0,1,117433,144270,26837,47,True,0
11,11,11,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,416272,0,1,2,0.0,0,-220981,30538,251519,47,False,0
12,12,12,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,253584,0,2,1,0.0,0,-167774,757,168531,46,True,0
13,13,13,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,201991,0,3,3,0.0,0,-57417,294,57711,45,False,0
14,14,14,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,175683,0,2,1,0.0,0,-27196,195,27391,45,True,0
15,15,15,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,155740,0,1,4,0.0,0,-20007,149,20156,45,True,0
16,16,16,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,136740,0,2,0,0.0,0,-18167,201,18368,44,False,0
17,17,17,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,9,0,0,0,0,18,0,127648,0,1,2,0.0,0,-9817,125,9942,44,True,0
18,18,18,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,5,0,0,0,0,19,0,123030,0,2,4,0.0,0,-5416,155,5571,44,False,0
19,19,19,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,9,0,0,0,0,20,0,3352,0,0,3,0.0,0,64,167,103,45,True,0
20,20,20,0,0,16,0,0.5,697,0.0,0.0,0.0,2.16,183,1,0,2.3,22.8,2023-12-27T19:30:00Z,90,4,0,0,0,0,19,0,3180,1,4,1,0.0,2,14,110,96,45,False,0
21,21,21,0,0,3,0,0.0,697,0.0,0.0,0.0,0.75,180,1,0,0.2,2.0,2023-12-24T13:00:00Z,20,7,0,0,0,0,18,0,3085,0,1,2,0.0,1,-76,63,139,45,True,0
22,22,22,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,19,0,0,0,0,17,0,3062,0,0,3,0.0,0,-49,126,175,45,False,0
23,23,23,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,16,0,0,0,0,16,0,2988,0,1,1,0.0,0,4,185,181,45,True,0
24,24,24,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,2870,0,0,1,0.0,0,80,206,126,45,True,0
25,25,25,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,1,0,0,0,0,14,0,2702,0,1,2,0.0,0,25,142,117,45,False,0
26,26,26,0,0,16,0,0.4,697,0.0,0.0,0.0,2.84,124,3,0,2.5,24.2,2023-11-27T20:00:00Z,90,10,0,0,0,0,13,0,2558,1,2,3,0.0,1,40,190,150,45,False,0
27,27,27,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,2286,0,1,2,0.0,0,-19,149,168,45,True,0
28,28,28,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,17,0,0,0,0,11,0,2174,0,1,2,0.0,0,58,209,151,45,False,0
29,29,29,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,15,0,0,0,0,10,0,1907,0,2,2,0.0,0,-20,134,154,45,True,0
30,30,30,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,3,0,0,0,0,9,0,1779,0,2,1,0.0,0,108,256,148,45,False,0
31,31,31,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,1462,0,1,1,0.0,0,7,133,126,45,True,0
32,32,32,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,13,0,0,0,0,7,0,1243,0,1,2,0.0,0,12,150,138,45,True,0
33,33,33,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,12,0,0,0,0,6,0,1038,0,1,1,0.0,0,81,190,109,45,False,0
34,34,34,0,0,0,0,0.0,697,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,11,0,0,0,0,5,0,743,0,3,1,0.0,0,149,180,31,45,True,0
