,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
13,0,0,13,0,0.0,520,0.0,0.0,0.0,2.64,137,3,0,1.7,16.6,2023-12-03T16:30:00Z,90,13,0,0,0,0,14,2,796358,1,3,3,0.0,1,-41524,11695,53219,52,False,0
14,0,0,21,0,0.0,520,0.0,0.0,0.0,2.07,148,2,0,2.8,28.2,2023-12-07T20:15:00Z,90,19,0,0,0,0,15,3,834457,1,2,1,0.0,2,32188,54112,21924,52,True,0
15,0,0,13,0,0.0,520,0.0,0.0,0.0,1.69,159,1,0,2.1,21.0,2023-12-10T16:30:00Z,90,15,0,0,0,0,16,2,831506,1,1,4,0.0,2,-3623,30116,33739,52,True,0
16,0,0,22,1,0.0,520,0.0,0.0,0.0,1.5,169,0,0,1.2,12.2,2023-12-15T20:00:00Z,90,16,0,0,0,0,17,1,871223,1,2,0,0.0,6,29730,54617,24887,52,False,0
17,0,2,29,0,0.0,520,0.0,0.0,0.0,1.95,178,1,0,6.0,60.2,2023-12-23T15:00:00Z,90,9,0,0,0,0,18,7,914386,1,1,2,0.0,6,39703,55180,15477,53,True,0
18,0,0,21,0,0.0,520,0.0,0.0,0.0,3.7,184,4,0,4.6,45.6,2023-12-28T19:30:00Z,90,5,0,0,0,0,19,5,926699,1,2,4,0.0,1,12832,25666,12834,53,False,0
19,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,2,0,0,0,0,20,0,774,0,2,3,0.0,0,-7,27,34,50,False,0
20,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,11,0,0,0,0,19,0,743,0,2,0,0.0,0,-1,20,21,50,True,0
21,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,10,0,0,0,0,18,0,717,0,2,0,0.0,0,-3,13,16,50,False,0
22,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,9,0,0,0,0,17,0,685,0,2,0,0.0,0,-17,14,31,50,True,0
23,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,5,0,0,0,0,16,0,650,0,1,1,0.0,0,1,20,19,50,False,0
24,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,20,0,0,0,0,15,0,617,0,0,1,0.0,0,-8,12,20,50,False,0
25,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,134,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,17,0,0,0,0,14,0,604,0,0,5,0.0,0,-6,19,25,50,True,0
26,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,19,0,0,0,0,13,0,582,0,2,1,0.0,0,-4,29,33,50,True,0
27,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,538,0,1,3,0.0,0,-4,20,24,50,False,0
28,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,8,0,0,0,0,11,0,521,0,2,0,0.0,0,0,26,26,50,True,0
29,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,3,0,0,0,0,10,0,489,0,1,2,0.0,0,-12,16,28,50,False,0
30,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,83,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,4,0,0,0,0,9,0,466,0,0,3,0.0,0,-11,27,38,50,False,0
31,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,389,0,4,1,0.0,0,-3,24,27,50,True,0
32,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,12,0,0,0,0,7,0,315,0,2,1,0.0,0,10,33,23,50,False,0
33,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,15,0,0,0,0,7,0,315,0,0,2,0.0,0,10,33,23,50,False,0
34,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,14,0,0,0,0,6,0,289,0,1,0,0.0,0,-2,23,25,50,True,0
35,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,16,0,0,0,0,5,0,256,0,1,1,0.0,0,38,47,9,50,False,0
