,Unnamed: 0.1,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
12,12,12,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,1890,0,2.0,3.0,0.0,0,-8,74,82,40,True,0
13,13,13,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,1978,0,1.0,2.0,0.0,0,0,50,50,40,False,0
14,14,14,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,2068,0,0.0,2.0,0.0,0,-15,68,83,40,False,0
15,15,15,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,2194,0,0.0,2.0,0.0,0,-13,100,113,40,True,0
16,16,16,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,2226,0,1.0,2.0,0.0,0,-53,32,85,40,False,0
17,17,17,0,0,3,0,0.0,716,0.0,0.0,0.0,0.07,186,0,0,0.1,1.0,2023-12-27T19:30:00Z,1,8,0,0,0,0,19,0,2265,0,1.0,2.0,0.0,1,-27,38,65,40,True,0
18,18,18,0,0,0,0,0.0,275,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,1,0,0,0,0,20,0,1751998,0,,,0.0,0,-72363,11909,84272,48,True,0
19,19,19,0,0,7,0,0.0,275,0.0,0.0,0.0,1.82,182,3,0,1.3,13.4,2023-12-26T15:00:00Z,90,3,0,0,0,0,19,1,1825672,1,0.0,3.0,0.0,0,6255,37452,31197,48,False,1
20,20,20,0,0,11,0,0.0,275,0.0,0.0,0.0,0.41,173,2,0,0.6,5.8,2023-12-23T15:00:00Z,90,6,0,0,0,0,18,0,1844623,1,2.0,0.0,0.0,1,166493,176743,10250,48,True,0
21,21,21,0,0,23,0,0.0,275,0.0,0.0,0.0,3.97,168,3,0,4.9,49.4,2023-12-16T15:00:00Z,90,15,0,0,0,0,17,7,1648982,1,0.0,3.0,0.0,3,93439,111029,17590,47,False,0
22,22,22,0,2,37,1,0.0,275,0.0,0.0,0.0,1.39,155,0,0,3.9,39.4,2023-12-10T14:00:00Z,90,19,0,0,0,0,16,5,1548112,1,0.0,5.0,0.0,9,43730,63922,20192,47,True,0
23,23,23,0,0,28,1,0.0,275,0.0,0.0,0.0,0.29,145,0,0,1.6,15.8,2023-12-06T19:30:00Z,90,16,0,0,0,0,15,1,1502618,1,0.0,5.0,0.0,6,24112,50237,26125,47,True,0
24,24,24,0,0,23,0,0.1,275,0.0,0.0,0.0,2.22,136,4,0,5.2,51.8,2023-12-03T14:00:00Z,90,11,1,0,0,0,14,9,1473179,1,3.0,4.0,0.0,1,-30975,11063,42038,47,False,0
25,25,25,0,0,22,0,0.0,275,0.0,0.0,0.0,1.41,124,2,0,4.4,44.0,2023-11-27T20:00:00Z,90,20,0,0,0,0,13,4,1504712,1,2.0,3.0,0.0,2,-1822,28051,29873,47,True,0
26,26,26,0,0,17,0,0.0,275,0.0,0.0,0.0,3.08,112,3,0,3.1,30.8,2023-11-12T14:00:00Z,90,2,0,0,0,0,12,4,1498582,1,1.0,3.0,0.0,2,-27227,12013,39240,47,False,0
27,27,27,0,0,19,0,0.0,275,0.0,0.0,0.0,0.69,104,1,0,3.0,30.2,2023-11-04T12:30:00Z,90,14,0,0,0,0,11,4,1525309,1,1.0,0.0,0.0,3,-20620,26673,47293,47,True,0
28,28,28,0,0,17,0,0.0,275,0.0,0.0,0.0,1.32,94,1,0,3.5,35.4,2023-10-29T14:00:00Z,90,5,0,0,0,0,10,5,1541793,1,1.0,1.0,0.0,3,-44112,22935,67047,47,False,0
29,29,29,0,0,15,0,0.0,275,0.0,0.0,0.0,1.51,90,2,0,2.1,21.0,2023-10-23T19:00:00Z,90,18,0,0,0,0,9,3,1583301,1,0.0,2.0,0.0,2,-56771,28122,84893,47,False,0
30,30,30,0,0,13,0,0.0,275,0.0,0.0,0.0,0.57,76,1,0,1.9,18.8,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,2,1667991,1,1.0,3.0,0.0,2,128873,176144,47271,47,True,0
31,31,31,0,0,20,0,0.0,275,0.0,0.0,0.0,1.73,64,2,0,2.1,20.6,2023-10-02T19:00:00Z,90,7,0,0,0,0,7,2,1501577,1,2.0,0.0,0.0,1,146292,179002,32710,47,True,0
32,32,32,0,3,33,1,0.0,275,0.0,0.0,0.0,0.3,56,0,0,2.2,22.4,2023-09-23T14:00:00Z,90,8,0,0,0,0,6,3,1330243,1,0.0,0.0,0.0,10,82234,121109,38875,46,False,0
33,33,33,0,0,22,1,0.0,275,0.0,0.0,0.0,1.28,44,0,0,1.9,19.0,2023-09-16T14:00:00Z,90,12,0,0,0,0,5,2,1245051,1,0.0,1.0,0.0,6,180024,228994,48970,46,True,0
34,34,34,0,0,10,0,0.0,275,0.0,0.0,0.0,2.26,39,5,0,0.5,4.6,2023-09-02T14:00:00Z,90,13,0,0,0,0,4,0,1032846,1,1.0,5.0,0.0,0,69108,115350,46242,45,False,0
35,35,35,0,2,27,0,0.0,275,0.0,0.0,0.0,3.25,21,2,0,6.0,60.4,2023-08-26T14:00:00Z,90,1,0,0,0,0,3,8,926182,1,2.0,2.0,0.0,5,14385,75968,61583,45,False,0
36,36,36,0,0,19,0,0.0,275,0.0,0.0,0.0,3.8,13,3,0,4.1,41.4,2023-08-19T14:00:00Z,90,4,0,0,0,0,2,5,871896,1,3.0,0.0,0.0,2,114735,134998,20263,45,True,0
